id,filtered_words_str,features_str,label_index
R063,success also system financial beautiful actually. consider believe scene travel executive paper. experts discuss ongoing developments policy.,"(10000,[312,533,1273,3614,3792,3888,3996,4506,4687,5844,6944,7407,8681,9462,9766,9828,9966],[4.830311739964974,4.607168188650764,3.7316994512968646,0.6559244700693371,4.019381523748645,5.117993812416755,4.019381523748645,0.691153161953081,0.691153161953081,4.270695952029551,2.849310271098391,4.270695952029551,3.7316994512968646,0.691153161953081,4.42484663185681,4.137164559405029,3.914021008090819])",1.0
R005,similar represent list. stay white girl else fill and. experts discuss ongoing developments election.,"(10000,[433,1029,2086,3556,3614,4506,4687,5034,5843,7046,8717,8961,9462,9727],[4.019381523748645,4.137164559405029,4.42484663185681,2.849310271098391,0.6559244700693371,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,4.830311739964974,5.117993812416755,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R084,democratic entire fish rate goal. spend action the. cultural write maintain hour. experts discuss ongoing developments election.,"(10000,[253,353,935,1376,2260,3556,3614,4506,4687,5247,5445,5606,6633,7825,8824,9233,9462],[4.137164559405029,4.019381523748645,4.830311739964974,4.270695952029551,4.830311739964974,2.849310271098391,0.6559244700693371,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,4.270695952029551,4.270695952029551,5.523458920524919,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
R124,bag area either strategy among poor reflect product. office pass leave. experts discuss ongoing developments education.,"(10000,[415,1769,2291,3614,4270,4506,4687,5047,5321,5649,7362,8103,8344,8392,9126,9462],[4.137164559405029,5.523458920524919,4.270695952029551,0.6559244700693371,4.830311739964974,0.691153161953081,0.691153161953081,2.661258039595451,4.270695952029551,4.019381523748645,4.270695952029551,4.42484663185681,3.914021008090819,4.42484663185681,3.914021008090819,0.691153161953081])",1.0
R118,sport center north traditional. line interesting near run budget team through. age cup radio pm turn situation want. experts discuss ongoing developments research.,"(10000,[266,468,781,1182,1480,1778,2900,3059,3136,3614,3634,3886,4506,4687,4991,5974,7026,7066,8278,8791,9086,9462,9637],[4.137164559405029,4.019381523748645,5.523458920524919,4.270695952029551,4.42484663185681,4.42484663185681,5.117993812416755,4.607168188650764,4.607168188650764,0.6559244700693371,4.137164559405029,4.137164559405029,0.691153161953081,0.691153161953081,2.60568818844064,3.4440173788450834,4.607168188650764,2.8154087194227095,4.270695952029551,3.914021008090819,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
F001,always change term. manager majority especially care finish recent. leg single action matter white least. vote oil free arrive turn huge. — shocking claims aliens surface internet.,"(10000,[387,503,650,1073,1652,2402,3163,3886,5310,5321,5843,5850,6035,6290,6533,6578,6633,7117,7281,7391,7889,7936,8173,8338,9011,9214,9244],[3.7316994512968646,0.691153161953081,2.958509563063383,4.830311739964974,4.019381523748645,3.6516567436233283,5.523458920524919,4.137164559405029,4.270695952029551,4.270695952029551,4.137164559405029,0.691153161953081,3.6516567436233283,4.270695952029551,4.830311739964974,4.42484663185681,4.270695952029551,4.607168188650764,0.6792718340663283,4.137164559405029,4.42484663185681,0.691153161953081,3.577548771469606,0.691153161953081,4.42484663185681,4.137164559405029,4.607168188650764])",0.0
F007,history join main practice. cut room although performance. — shocking claims immortal jellyfish surface internet.,"(10000,[494,503,1206,1596,1637,2066,3567,5850,6543,7281,7779,7936,8338,8952,9876],[3.914021008090819,0.691153161953081,3.8187108282864943,5.117993812416755,4.830311739964974,2.7508701982851385,4.42484663185681,0.691153161953081,4.019381523748645,0.6792718340663283,3.577548771469606,0.691153161953081,0.691153161953081,4.019381523748645,2.7508701982851385])",0.0
F046,lose stay fall technology. town environmental general personal. — shocking claims mind control surface internet.,"(10000,[433,503,1208,3184,3729,4404,4422,4715,5465,5850,6027,7281,7936,8338,8893],[4.019381523748645,0.691153161953081,2.849310271098391,2.8154087194227095,4.42484663185681,4.607168188650764,4.830311739964974,4.42484663185681,4.42484663185681,0.691153161953081,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R103,interest like national serious rest. newspaper prepare professor. experts discuss ongoing developments research.,"(10000,[70,1117,2286,2989,3180,3238,3330,3614,4506,4687,7066,7910,9462],[3.7316994512968646,4.270695952029551,3.914021008090819,5.117993812416755,5.523458920524919,4.830311739964974,4.42484663185681,0.6559244700693371,0.691153161953081,0.691153161953081,2.8154087194227095,3.914021008090819,0.691153161953081])",1.0
R037,result ready leg rather century. simply agent fight. real onto whose year financial fish. experts discuss ongoing developments budget report.,"(10000,[399,1642,2788,2837,3471,3614,4319,4506,4687,4991,5016,5432,6290,6557,7407,8899,9462,9539,9691],[4.42484663185681,3.914021008090819,5.523458920524919,4.270695952029551,5.523458920524919,0.6559244700693371,3.7316994512968646,0.691153161953081,1.382306323906162,2.60568818844064,4.42484663185681,2.6902455764687034,4.270695952029551,4.270695952029551,4.270695952029551,4.270695952029551,0.691153161953081,4.137164559405029,4.270695952029551])",1.0
F193,finally carry artist current. light month table. — shocking claims secret cure surface internet.,"(10000,[454,503,1720,1817,3892,5741,5850,6000,6404,6747,7281,7936,8338,8931],[3.7316994512968646,0.691153161953081,4.42484663185681,4.019381523748645,2.5530444549552183,4.019381523748645,0.691153161953081,4.830311739964974,4.270695952029551,2.5530444549552183,0.6792718340663283,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
R166,full various certain easy keep party little republican. develop effort court real parent concern. movement bring performance family game. writer school traditional thus interest create though. experts discuss ongoing developments election.,"(10000,[70,760,1241,1379,1404,1590,2679,3057,3556,3614,4486,4506,4568,4687,5294,5498,5684,5726,5966,6647,6906,8297,8897,9012,9288,9351,9462,9594,9691,9719,9932],[3.7316994512968646,4.270695952029551,3.383392757028649,4.607168188650764,4.137164559405029,4.019381523748645,5.117993812416755,4.42484663185681,2.849310271098391,0.6559244700693371,3.8187108282864943,0.691153161953081,4.270695952029551,0.691153161953081,3.8187108282864943,5.523458920524919,4.270695952029551,4.019381523748645,5.523458920524919,3.577548771469606,4.42484663185681,4.019381523748645,4.019381523748645,5.117993812416755,3.8187108282864943,3.914021008090819,0.691153161953081,3.914021008090819,4.270695952029551,5.523458920524919,4.019381523748645])",1.0
F017,loss share best several. expert room water war loss close. successful take lay threat. — shocking claims immortal jellyfish surface internet.,"(10000,[74,494,503,763,855,914,2066,2589,3475,3947,4475,5329,5659,5850,7281,7936,7937,8338,8719,9876],[5.117993812416755,3.914021008090819,0.691153161953081,4.137164559405029,4.137164559405029,4.830311739964974,2.7508701982851385,4.42484663185681,5.117993812416755,4.607168188650764,4.019381523748645,8.274329118810059,3.8187108282864943,0.691153161953081,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081,4.137164559405029,2.7508701982851385])",0.0
R008,learn owner woman family. rich whatever answer stuff close song. positive light west. experts discuss ongoing developments economic growth.,"(10000,[1,1720,3497,3614,3619,4506,4563,4687,5967,5987,6053,6212,6934,7695,7722,8033,9034,9144,9462],[4.607168188650764,4.42484663185681,3.577548771469606,0.6559244700693371,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,4.42484663185681,5.117993812416755,3.914021008090819,3.914021008090819,5.523458920524919,4.137164559405029,3.914021008090819,4.830311739964974,2.8844015909096608,2.849310271098391,0.691153161953081])",1.0
F071,well business stay whose left. network discussion admit moment together anything buy. — shocking claims celebrity scandal surface internet.,"(10000,[157,433,503,526,2114,3401,3486,4921,5134,5315,5374,5850,7281,7936,8312,8338,8714,9152,9539],[3.577548771469606,4.019381523748645,0.691153161953081,4.830311739964974,4.137164559405029,4.607168188650764,2.849310271098391,2.849310271098391,5.523458920524919,4.137164559405029,4.270695952029551,0.691153161953081,0.6792718340663283,0.691153161953081,3.914021008090819,0.691153161953081,4.137164559405029,4.270695952029551,4.137164559405029])",0.0
F028,nice person travel much. sense country instead decision together television. — shocking claims mind control surface internet.,"(10000,[503,1208,1365,2193,3184,3249,3370,4527,5447,5850,7281,7634,7870,7936,8312,8338,8681],[0.691153161953081,2.849310271098391,4.830311739964974,4.607168188650764,2.8154087194227095,3.914021008090819,4.830311739964974,4.42484663185681,3.4440173788450834,0.691153161953081,0.6792718340663283,4.607168188650764,3.914021008090819,0.691153161953081,3.914021008090819,0.691153161953081,3.7316994512968646])",0.0
F227,admit professor despite help meeting. almost real study run analysis before. — shocking claims immortal jellyfish surface internet.,"(10000,[266,503,1296,1301,2066,2543,4224,5850,7032,7281,7696,7936,8338,8566,8714,9347,9691,9876],[4.137164559405029,0.691153161953081,4.270695952029551,4.607168188650764,2.7508701982851385,3.7316994512968646,4.42484663185681,0.691153161953081,4.830311739964974,0.6792718340663283,5.523458920524919,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,4.019381523748645,4.270695952029551,2.7508701982851385])",0.0
R200,fine challenge forward true. return past personal small marriage ground. experts discuss ongoing developments public health.,"(10000,[222,635,1770,3614,4506,4687,5493,5935,6219,6229,6431,7939,8411,8678,9275,9462],[4.019381523748645,3.8187108282864943,2.920769235080536,0.6559244700693371,0.691153161953081,0.691153161953081,5.523458920524919,4.137164559405029,3.125563647726549,4.137164559405029,4.270695952029551,3.6516567436233283,3.4440173788450834,5.523458920524919,4.830311739964974,0.691153161953081])",1.0
R225,ground lot wish state on. day maybe provide turn six. experts discuss ongoing developments climate change.,"(10000,[495,821,1808,2059,3004,3614,3886,4506,4687,4818,4943,5611,5946,6487,9133,9462],[4.137164559405029,2.849310271098391,4.830311739964974,2.7508701982851385,5.117993812416755,0.6559244700693371,4.137164559405029,0.691153161953081,0.691153161953081,3.8187108282864943,4.607168188650764,4.607168188650764,5.117993812416755,3.5085558999826545,3.7316994512968646,0.691153161953081])",1.0
R062,describe husband century thousand produce. argue ability whole season. trip executive cause director ok safe. experts discuss ongoing developments budget report.,"(10000,[316,627,1853,2091,2645,3614,3681,3730,4506,4687,4991,5432,5782,6798,7085,7140,7208,7841,9462,9927,9966],[4.607168188650764,4.270695952029551,3.914021008090819,5.117993812416755,4.607168188650764,0.6559244700693371,4.270695952029551,4.830311739964974,0.691153161953081,0.691153161953081,2.60568818844064,2.6902455764687034,3.8187108282864943,4.42484663185681,4.019381523748645,4.830311739964974,4.42484663185681,4.607168188650764,0.691153161953081,5.117993812416755,3.914021008090819])",1.0
F033,pick training collection surface. administration scientist and. sing rock walk. — shocking claims hoax surface internet.,"(10000,[503,574,2086,4377,5185,5417,5850,6226,6451,7281,7372,7538,7936,8209,8338,8423],[0.691153161953081,4.607168188650764,4.42484663185681,2.60568818844064,4.42484663185681,4.42484663185681,0.691153161953081,4.42484663185681,3.8187108282864943,0.6792718340663283,4.270695952029551,4.137164559405029,0.691153161953081,3.914021008090819,0.691153161953081,4.830311739964974])",0.0
F012,affect everybody protect piece rather back. front stop different record. — shocking claims hoax surface internet.,"(10000,[503,504,796,924,2110,2561,2837,3133,4377,5850,6055,6683,7235,7281,7936,8338],[0.691153161953081,4.42484663185681,4.137164559405029,4.607168188650764,5.117993812416755,4.270695952029551,4.270695952029551,4.019381523748645,2.60568818844064,0.691153161953081,4.830311739964974,4.019381523748645,4.607168188650764,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
R121,child program article. experts discuss ongoing developments research.,"(10000,[573,3614,4506,4687,6340,7066,7244,9462],[4.270695952029551,0.6559244700693371,0.691153161953081,0.691153161953081,5.523458920524919,2.8154087194227095,3.577548771469606,0.691153161953081])",1.0
F210,also pass market garden marriage. last matter might may appear then. — shocking claims aliens surface internet.,"(10000,[503,650,1344,2402,2657,3792,3924,3989,5379,5850,5936,7281,7936,8182,8338,8392,9160],[0.691153161953081,2.958509563063383,5.117993812416755,3.6516567436233283,3.3262343431887,4.019381523748645,4.42484663185681,3.914021008090819,5.117993812416755,0.691153161953081,4.019381523748645,0.6792718340663283,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
